subject_id,trial,block,deck_shown,choice,gain,loss,net_outcome,ev_A,ev_B,ev_C,ev_D,is_training
1,53,3,4,1,50,0,50,-5.71717425623224,-10.730082643102,0.742382939477562,1.34341467272872,FALSE
1,54,3,3,0,0,0,0,-5.71717425623224,-10.730082643102,0.742382939477562,1.34341467272872,FALSE
1,55,3,4,0,0,0,0,-5.71717425623224,-10.730082643102,0.742382939477562,1.34341467272872,FALSE
1,56,3,2,0,0,0,0,-5.71717425623224,-10.730082643102,0.742382939477562,1.34341467272872,FALSE
1,57,3,1,0,0,0,0,-5.71717425623224,-10.730082643102,0.742382939477562,1.34341467272872,FALSE
1,58,3,2,0,0,0,0,-5.71717425623224,-10.730082643102,0.742382939477562,1.34341467272872,FALSE
1,59,3,4,1,50,0,50,-5.71717425623224,-10.730082643102,0.742382939477562,1.36798647433921,FALSE
1,60,3,4,0,0,0,0,-5.71717425623224,-10.730082643102,0.742382939477562,1.36798647433921,FALSE
1,61,4,1,1,0,-250,-250,-6.8793587771299,-10.730082643102,0.742382939477562,1.36798647433921,FALSE
1,62,4,1,0,0,0,0,-6.8793587771299,-10.730082643102,0.742382939477562,1.36798647433921,FALSE
1,63,4,2,0,0,0,0,-6.8793587771299,-10.730082643102,0.742382939477562,1.36798647433921,FALSE
1,64,4,1,1,100,0,100,-4.32926921589217,-10.730082643102,0.742382939477562,1.36798647433921,FALSE
1,65,4,4,0,0,0,0,-4.32926921589217,-10.730082643102,0.742382939477562,1.36798647433921,FALSE
1,66,4,3,1,0,-25,-25,-4.32926921589217,-10.730082643102,0.282611344337306,1.36798647433921,FALSE
1,67,4,4,0,0,0,0,-4.32926921589217,-10.730082643102,0.282611344337306,1.36798647433921,FALSE
1,68,4,2,1,100,0,100,-4.32926921589217,-7.17327523724001,0.282611344337306,1.36798647433921,FALSE
1,69,4,1,1,100,0,100,-2.44586486918619,-7.17327523724001,0.282611344337306,1.36798647433921,FALSE
1,70,4,4,1,50,0,50,-2.44586486918619,-7.17327523724001,0.282611344337306,1.38613432242387,FALSE
1,71,4,4,1,50,0,50,-2.44586486918619,-7.17327523724001,0.282611344337306,1.39953766969666,FALSE
1,72,4,2,0,0,0,0,-2.44586486918619,-7.17327523724001,0.282611344337306,1.39953766969666,FALSE
1,73,4,3,0,0,0,0,-2.44586486918619,-7.17327523724001,0.282611344337306,1.39953766969666,FALSE
1,74,4,3,0,0,0,0,-2.44586486918619,-7.17327523724001,0.282611344337306,1.39953766969666,FALSE
1,75,4,3,0,0,0,0,-2.44586486918619,-7.17327523724001,0.282611344337306,1.39953766969666,FALSE
1,76,4,2,0,0,0,0,-2.44586486918619,-7.17327523724001,0.282611344337306,1.39953766969666,FALSE
1,77,4,2,0,0,0,0,-2.44586486918619,-7.17327523724001,0.282611344337306,1.39953766969666,FALSE
1,78,4,1,1,0,-250,-250,-4.46328743099563,-7.17327523724001,0.282611344337306,1.39953766969666,FALSE
1,79,4,2,1,100,0,100,-4.46328743099563,-4.54634533233693,0.282611344337306,1.39953766969666,FALSE
1,80,4,4,1,50,0,50,-4.46328743099563,-4.54634533233693,0.282611344337306,1.40943689947184,FALSE
1,81,5,3,1,0,0,0,-4.46328743099563,-4.54634533233693,0.208726564919138,1.40943689947184,FALSE
1,82,5,2,1,100,0,100,-4.46328743099563,-2.60618947405209,0.208726564919138,1.40943689947184,FALSE
1,83,5,3,1,0,0,0,-4.46328743099563,-2.60618947405209,0.154157926692938,1.40943689947184,FALSE
1,84,5,3,0,0,0,0,-4.46328743099563,-2.60618947405209,0.154157926692938,1.40943689947184,FALSE
1,85,5,2,0,0,0,0,-4.46328743099563,-2.60618947405209,0.154157926692938,1.40943689947184,FALSE
1,86,5,2,0,0,0,0,-4.46328743099563,-2.60618947405209,0.154157926692938,1.40943689947184,FALSE
1,87,5,3,1,50,0,50,-4.46328743099563,-2.60618947405209,0.489644254960043,1.40943689947184,FALSE
1,88,5,1,1,0,-250,-250,-5.95328310793585,-2.60618947405209,0.489644254960043,1.40943689947184,FALSE
1,89,5,4,1,50,0,50,-5.95328310793585,-2.60618947405209,0.489644254960043,1.41674811421152,FALSE
1,90,5,1,0,0,0,0,-5.95328310793585,-2.60618947405209,0.489644254960043,1.41674811421152,FALSE
1,91,5,4,1,50,0,50,-5.95328310793585,-2.60618947405209,0.489644254960043,1.42214791421452,FALSE
1,92,5,2,0,0,0,0,-5.95328310793585,-2.60618947405209,0.489644254960043,1.42214791421452,FALSE
1,93,5,4,0,0,0,0,-5.95328310793585,-2.60618947405209,0.489644254960043,1.42214791421452,FALSE
1,94,5,4,1,50,0,50,-5.95328310793585,-2.60618947405209,0.489644254960043,1.42613601210393,FALSE
1,95,5,3,1,0,0,0,-5.95328310793585,-2.60618947405209,0.361633619520309,1.42613601210393,FALSE
1,96,5,1,1,100,0,100,-3.64530306534954,-2.60618947405209,0.361633619520309,1.42613601210393,FALSE
1,97,5,1,0,0,0,0,-3.64530306534954,-2.60618947405209,0.361633619520309,1.42613601210393,FALSE
1,98,5,1,0,0,0,0,-3.64530306534954,-2.60618947405209,0.361633619520309,1.42613601210393,FALSE
1,99,5,1,0,0,0,0,-3.64530306534954,-2.60618947405209,0.361633619520309,1.42613601210393,FALSE
1,100,5,1,1,0,-250,-250,-5.34914930290681,-2.60618947405209,0.361633619520309,1.42613601210393,FALSE
1,101,6,2,0,0,0,0,-5.34914930290681,-2.60618947405209,0.361633619520309,1.42613601210393,FALSE
1,102,6,3,0,0,0,0,-5.34914930290681,-2.60618947405209,0.361633619520309,1.42613601210393,FALSE
1,103,6,2,1,100,0,100,-5.34914930290681,-1.17326020273381,0.361633619520309,1.42613601210393,FALSE
1,104,6,3,0,0,0,0,-5.34914930290681,-1.17326020273381,0.361633619520309,1.42613601210393,FALSE
1,105,6,4,1,50,0,50,-5.34914930290681,-1.17326020273381,0.361633619520309,1.42908147763353,FALSE
1,106,6,2,0,0,0,0,-5.34914930290681,-1.17326020273381,0.361633619520309,1.42908147763353,FALSE
1,107,6,3,1,0,0,0,-5.34914930290681,-1.17326020273381,0.267089572567398,1.42908147763353,FALSE
1,108,6,3,0,0,0,0,-5.34914930290681,-1.17326020273381,0.267089572567398,1.42908147763353,FALSE
1,109,6,3,1,50,0,50,-5.34914930290681,-1.17326020273381,0.573051503063668,1.42908147763353,FALSE
1,110,6,2,1,100,0,100,-5.34914930290681,-0.114950228391894,0.573051503063668,1.42908147763353,FALSE
1,111,6,1,1,100,0,100,-3.19911158577207,-0.114950228391894,0.573051503063668,1.42908147763353,FALSE
1,112,6,3,0,0,0,0,-3.19911158577207,-0.114950228391894,0.573051503063668,1.42908147763353,FALSE
1,113,6,3,0,0,0,0,-3.19911158577207,-0.114950228391894,0.573051503063668,1.42908147763353,FALSE
1,114,6,4,0,0,0,0,-3.19911158577207,-0.114950228391894,0.573051503063668,1.42908147763353,FALSE
1,115,6,4,0,0,0,0,-3.19911158577207,-0.114950228391894,0.573051503063668,1.42908147763353,FALSE
1,116,6,4,0,0,0,0,-3.19911158577207,-0.114950228391894,0.573051503063668,1.42908147763353,FALSE
1,117,6,3,0,0,0,0,-3.19911158577207,-0.114950228391894,0.573051503063668,1.42908147763353,FALSE
1,118,6,3,0,0,0,0,-3.19911158577207,-0.114950228391894,0.573051503063668,1.42908147763353,FALSE
1,119,6,2,0,0,0,0,-3.19911158577207,-0.114950228391894,0.573051503063668,1.42908147763353,FALSE
1,120,6,4,0,0,0,0,-3.19911158577207,-0.114950228391894,0.573051503063668,1.42908147763353,FALSE
2,1,1,4,1,50,0,50,0,0,0,0.13727401085,TRUE
2,2,1,3,0,0,0,0,0,0,0,0.13727401085,TRUE
2,3,1,2,1,100,0,100,0,0.2745480217,0,0.13727401085,TRUE
2,4,1,3,1,50,0,50,0,0.2745480217,0.13727401085,0.13727401085,TRUE
2,5,1,3,0,0,0,0,0,0.2745480217,0.13727401085,0.13727401085,TRUE
2,6,1,2,1,100,0,100,0,0.532978701786101,0.13727401085,0.13727401085,TRUE
2,7,1,2,0,0,0,0,0,0.532978701786101,0.13727401085,0.13727401085,TRUE
2,8,1,4,1,50,0,50,0,0.532978701786101,0.13727401085,0.266489350893051,TRUE
2,9,1,2,0,0,0,0,0,0.532978701786101,0.13727401085,0.266489350893051,TRUE
2,10,1,1,1,100,0,100,0.2745480217,0.532978701786101,0.13727401085,0.266489350893051,TRUE
2,11,1,4,1,50,0,50,0.2745480217,0.532978701786101,0.13727401085,0.388119104398874,TRUE
2,12,1,1,0,0,0,0,0.2745480217,0.532978701786101,0.13727401085,0.388119104398874,TRUE
2,13,1,4,1,50,0,50,0.2745480217,0.532978701786101,0.13727401085,0.502608583225138,TRUE
2,14,1,3,1,50,0,50,0.2745480217,0.532978701786101,0.266489350893051,0.502608583225138,TRUE
2,15,1,2,0,0,0,0,0.2745480217,0.532978701786101,0.266489350893051,0.502608583225138,TRUE
2,16,1,4,1,50,0,50,0.2745480217,0.532978701786101,0.266489350893051,0.610376957196906,TRUE
2,17,1,3,1,0,0,0,0.2745480217,0.532978701786101,0.250845093548874,0.610376957196906,TRUE
2,18,1,1,1,100,0,100,0.532978701786101,0.532978701786101,0.250845093548874,0.610376957196906,TRUE
2,19,1,1,1,0,-250,-250,0.484229412185248,0.532978701786101,0.250845093548874,0.610376957196906,TRUE
2,20,1,1,0,0,0,0,0.484229412185248,0.532978701786101,0.250845093548874,0.610376957196906,TRUE
2,21,2,2,0,0,0,0,0.484229412185248,0.532978701786101,0.250845093548874,0.610376957196906,FALSE
2,22,2,4,1,50,0,50,0.484229412185248,0.532978701786101,0.250845093548874,0.711818788774662,FALSE
2,23,2,2,1,100,0,100,0.484229412185248,0.776238208797748,0.250845093548874,0.711818788774662,FALSE
2,24,2,3,0,0,0,0,0.484229412185248,0.776238208797748,0.250845093548874,0.711818788774662,FALSE
2,25,2,3,1,50,0,50,0.484229412185248,0.776238208797748,0.373393243182088,0.711818788774662,FALSE
2,26,2,4,1,0,-200,-200,0.484229412185248,0.776238208797748,0.373393243182088,0.656062846849646,FALSE
2,27,2,3,0,0,0,0,0.484229412185248,0.776238208797748,0.373393243182088,0.656062846849646,FALSE
2,28,2,2,0,0,0,0,0.484229412185248,0.776238208797748,0.373393243182088,0.656062846849646,FALSE
2,29,2,1,0,0,0,0,0.484229412185248,0.776238208797748,0.373393243182088,0.656062846849646,FALSE
2,30,2,4,0,0,0,0,0.484229412185248,0.776238208797748,0.373393243182088,0.656062846849646,FALSE
2,31,2,1,1,0,-250,-250,0.438341949630413,0.776238208797748,0.373393243182088,0.656062846849646,FALSE
2,32,2,2,1,100,0,100,0.438341949630413,1.00521716645028,0.373393243182088,0.656062846849646,FALSE
2,33,2,4,1,50,0,50,0.438341949630413,1.00521716645028,0.373393243182088,0.754822688275337,FALSE
2,34,2,2,0,0,0,0,0.438341949630413,1.00521716645028,0.373393243182088,0.754822688275337,FALSE
2,35,2,1,1,0,-250,-250,0.39514831056486,1.00521716645028,0.373393243182088,0.754822688275337,FALSE
2,36,2,2,1,100,0,100,0.39514831056486,1.22075391439381,0.373393243182088,0.754822688275337,FALSE
2,37,2,3,0,0,0,0,0.39514831056486,1.22075391439381,0.373393243182088,0.754822688275337,FALSE
2,38,2,3,1,50,0,50,0.39514831056486,1.22075391439381,0.488747203691083,0.754822688275337,FALSE
2,39,2,2,1,100,0,100,0.39514831056486,1.42363757754932,0.488747203691083,0.754822688275337,FALSE
2,40,2,1,1,0,-250,-250,0.35449035408065,1.42363757754932,0.488747203691083,0.754822688275337,FALSE
2,41,3,1,1,100,0,100,0.608228019544345,1.42363757754932,0.488747203691083,0.754822688275337,FALSE
2,42,3,2,1,100,0,100,0.608228019544345,1.61461095525929,0.488747203691083,0.754822688275337,FALSE
2,43,3,3,1,50,0,50,0.608228019544345,1.61461095525929,0.597329309948398,0.754822688275337,FALSE
2,44,3,1,0,0,0,0,0.608228019544345,1.61461095525929,0.597329309948398,0.754822688275337,FALSE
2,45,3,4,1,0,-200,-200,0.608228019544345,1.61461095525929,0.597329309948398,0.696542202430134,FALSE
2,46,3,1,1,0,-250,-250,0.555061218744494,1.61461095525929,0.597329309948398,0.696542202430134,FALSE
2,47,3,3,0,0,0,0,0.555061218744494,1.61461095525929,0.597329309948398,0.696542202430134,FALSE
2,48,3,1,1,0,-250,-250,0.505015574985599,1.61461095525929,0.597329309948398,0.696542202430134,FALSE
2,49,3,2,0,0,0,0,0.505015574985599,1.61461095525929,0.597329309948398,0.696542202430134,FALSE
2,50,3,4,1,50,0,50,0.505015574985599,1.61461095525929,0.597329309948398,0.792925703286472,FALSE
2,51,3,3,0,0,0,0,0.505015574985599,1.61461095525929,0.597329309948398,0.792925703286472,FALSE
2,52,3,3,1,0,-25,-25,0.505015574985599,1.61461095525929,0.560517015316627,0.792925703286472,FALSE
2,53,3,1,1,0,-250,-250,0.457907860743569,1.61461095525929,0.560517015316627,0.792925703286472,FALSE
2,54,3,4,0,0,0,0,0.457907860743569,1.61461095525929,0.560517015316627,0.792925703286472,FALSE
2,55,3,4,0,0,0,0,0.457907860743569,1.61461095525929,0.560517015316627,0.792925703286472,FALSE
2,56,3,2,0,0,0,0,0.457907860743569,1.61461095525929,0.560517015316627,0.792925703286472,FALSE
2,57,3,3,0,0,0,0,0.457907860743569,1.61461095525929,0.560517015316627,0.792925703286472,FALSE
2,58,3,1,0,0,0,0,0.457907860743569,1.61461095525929,0.560517015316627,0.792925703286472,FALSE
2,59,3,3,1,0,0,0,0.457907860743569,1.61461095525929,0.527611863932465,0.792925703286472,FALSE
2,60,3,2,0,0,0,0,0.457907860743569,1.61461095525929,0.527611863932465,0.792925703286472,FALSE
2,61,4,4,0,0,0,0,0.457907860743569,1.61461095525929,0.527611863932465,0.792925703286472,FALSE
2,62,4,1,1,0,-250,-250,0.413565604866118,1.61461095525929,0.527611863932465,0.792925703286472,FALSE
2,63,4,2,1,100,0,100,0.413565604866118,1.79437324083079,0.527611863932465,0.792925703286472,FALSE
2,64,4,3,0,0,0,0,0.413565604866118,1.79437324083079,0.527611863932465,0.792925703286472,FALSE
2,65,4,4,0,0,0,0,0.413565604866118,1.79437324083079,0.527611863932465,0.792925703286472,FALSE
2,66,4,2,0,0,0,0,0.413565604866118,1.79437324083079,0.527611863932465,0.792925703286472,FALSE
2,67,4,1,0,0,0,0,0.413565604866118,1.79437324083079,0.527611863932465,0.792925703286472,FALSE
2,68,4,4,0,0,0,0,0.413565604866118,1.79437324083079,0.527611863932465,0.792925703286472,FALSE
2,69,4,1,0,0,0,0,0.413565604866118,1.79437324083079,0.527611863932465,0.792925703286472,FALSE
2,70,4,1,0,0,0,0,0.413565604866118,1.79437324083079,0.527611863932465,0.792925703286472,FALSE
2,71,4,2,1,100,0,100,0.413565604866118,1.96358258142782,0.527611863932465,0.792925703286472,FALSE
2,72,4,1,1,100,0,100,0.663835257732453,1.96358258142782,0.527611863932465,0.792925703286472,FALSE
2,73,4,4,1,50,0,50,0.663835257732453,1.96358258142782,0.527611863932465,0.88365101072504,FALSE
2,74,4,1,0,0,0,0,0.663835257732453,1.96358258142782,0.527611863932465,0.88365101072504,FALSE
2,75,4,3,0,0,0,0,0.663835257732453,1.96358258142782,0.527611863932465,0.88365101072504,FALSE
2,76,4,3,0,0,0,0,0.663835257732453,1.96358258142782,0.527611863932465,0.88365101072504,FALSE
2,77,4,2,0,0,0,0,0.663835257732453,1.96358258142782,0.527611863932465,0.88365101072504,FALSE
2,78,4,1,0,0,0,0,0.663835257732453,1.96358258142782,0.527611863932465,0.88365101072504,FALSE
2,79,4,2,0,0,0,0,0.663835257732453,1.96358258142782,0.527611863932465,0.88365101072504,FALSE
2,80,4,2,0,0,0,0,0.663835257732453,1.96358258142782,0.527611863932465,0.88365101072504,FALSE
2,81,5,2,0,0,0,0,0.663835257732453,1.96358258142782,0.527611863932465,0.88365101072504,FALSE
2,82,5,3,1,50,0,50,0.663835257732453,1.96358258142782,0.633912420310309,0.88365101072504,FALSE
2,83,5,3,0,0,0,0,0.663835257732453,1.96358258142782,0.633912420310309,0.88365101072504,FALSE
2,84,5,3,1,0,-25,-25,0.663835257732453,1.96358258142782,0.594952514184743,0.88365101072504,FALSE
2,85,5,1,1,100,0,100,0.899412830627269,1.96358258142782,0.594952514184743,0.88365101072504,FALSE
2,86,5,2,1,100,0,100,0.899412830627269,2.1228584876851,0.594952514184743,0.88365101072504,FALSE
2,87,5,2,1,100,0,100,0.899412830627269,2.27278410186555,0.594952514184743,0.88365101072504,FALSE
2,88,5,4,1,0,-200,-200,0.899412830627269,2.27278410186555,0.594952514184743,0.817807658210427,FALSE
2,89,5,4,1,50,0,50,0.899412830627269,2.27278410186555,0.594952514184743,0.907072270485184,FALSE
2,90,5,3,1,0,-25,-25,0.899412830627269,2.27278410186555,0.558279749348277,0.907072270485184,FALSE
2,91,5,3,0,0,0,0,0.899412830627269,2.27278410186555,0.558279749348277,0.907072270485184,FALSE
2,92,5,4,1,50,0,50,0.899412830627269,2.27278410186555,0.558279749348277,0.991096603696351,FALSE
2,93,5,3,0,0,0,0,0.899412830627269,2.27278410186555,0.558279749348277,0.991096603696351,FALSE
2,94,5,1,0,0,0,0,0.899412830627269,2.27278410186555,0.558279749348277,0.991096603696351,FALSE
2,95,5,1,1,0,-250,-250,0.829152025492795,2.27278410186555,0.558279749348277,0.991096603696351,FALSE
2,96,5,1,1,100,0,100,1.05502467753624,2.27278410186555,0.558279749348277,0.991096603696351,FALSE
2,97,5,2,1,100,0,100,1.05502467753624,2.41390833286553,0.558279749348277,0.991096603696351,FALSE
2,98,5,2,0,0,0,0,1.05502467753624,2.41390833286553,0.558279749348277,0.991096603696351,FALSE
2,99,5,3,1,50,0,50,1.05502467753624,2.41390833286553,0.662779947512787,0.991096603696351,FALSE
2,100,5,1,0,0,0,0,1.05502467753624,2.41390833286553,0.662779947512787,0.991096603696351,FALSE
2,101,6,3,0,0,0,0,1.05502467753624,2.41390833286553,0.662779947512787,0.991096603696351,FALSE
2,102,6,1,0,0,0,0,1.05502467753624,2.41390833286553,0.662779947512787,0.991096603696351,FALSE
2,103,6,3,1,0,-25,-25,1.05502467753624,2.41390833286553,0.622125373202799,0.991096603696351,FALSE
2,104,6,2,1,100,0,100,1.05502467753624,2.54674786588466,0.622125373202799,0.991096603696351,FALSE
2,105,6,2,0,0,0,0,1.05502467753624,2.54674786588466,0.622125373202799,0.991096603696351,FALSE
2,106,6,2,0,0,0,0,1.05502467753624,2.54674786588466,0.622125373202799,0.991096603696351,FALSE
2,107,6,4,1,50,0,50,1.05502467753624,2.54674786588466,0.622125373202799,1.07018828842636,FALSE
2,108,6,1,1,100,0,100,1.26763747554148,2.54674786588466,0.622125373202799,1.07018828842636,FALSE
2,109,6,4,1,50,0,50,1.26763747554148,2.54674786588466,0.622125373202799,1.14463689580429,FALSE
2,110,6,3,1,0,-25,-25,1.26763747554148,2.54674786588466,0.583857425677678,1.14463689580429,FALSE
2,111,6,4,1,50,0,50,1.26763747554148,2.54674786588466,0.583857425677678,1.2147149976861,FALSE
2,112,6,4,0,0,0,0,1.26763747554148,2.54674786588466,0.583857425677678,1.2147149976861,FALSE
2,113,6,3,0,0,0,0,1.26763747554148,2.54674786588466,0.583857425677678,1.2147149976861,FALSE
2,114,6,3,1,50,0,50,1.26763747554148,2.54674786588466,0.68685608635327,1.2147149976861,FALSE
2,115,6,1,1,0,-250,-250,1.17576004262731,2.54674786588466,0.68685608635327,1.2147149976861,FALSE
2,116,6,3,1,0,0,0,1.17576004262731,2.54674786588466,0.646534199803902,1.2147149976861,FALSE
2,117,6,3,0,0,0,0,1.17576004262731,2.54674786588466,0.646534199803902,1.2147149976861,FALSE
2,118,6,4,0,0,0,0,1.17576004262731,2.54674786588466,0.646534199803902,1.2147149976861,FALSE
2,119,6,4,0,0,0,0,1.17576004262731,2.54674786588466,0.646534199803902,1.2147149976861,FALSE
2,120,6,4,0,0,0,0,1.17576004262731,2.54674786588466,0.646534199803902,1.2147149976861,FALSE
3,1,1,4,1,50,0,50,0,0,0,0.186569641416,TRUE
3,2,1,3,0,0,0,0,0,0,0,0.186569641416,TRUE
3,3,1,2,1,100,0,100,0,0.373139282832,0,0.186569641416,TRUE
3,4,1,3,1,50,0,50,0,0.373139282832,0.186569641416,0.186569641416,TRUE
3,5,1,3,0,0,0,0,0,0.373139282832,0.186569641416,0.186569641416,TRUE
3,6,1,2,1,100,0,100,0,0.697847027076677,0.186569641416,0.186569641416,TRUE
3,7,1,2,0,0,0,0,0,0.697847027076677,0.186569641416,0.186569641416,TRUE
3,8,1,4,1,50,0,50,0,0.697847027076677,0.186569641416,0.348923513538339,TRUE
3,9,1,2,0,0,0,0,0,0.697847027076677,0.186569641416,0.348923513538339,TRUE
3,10,1,1,1,100,0,100,0.373139282832,0.697847027076677,0.186569641416,0.348923513538339,TRUE
3,11,1,4,1,50,0,50,0.373139282832,0.697847027076677,0.186569641416,0.490204697299333,TRUE
3,12,1,1,0,0,0,0,0.373139282832,0.697847027076677,0.186569641416,0.490204697299333,TRUE
3,13,1,4,1,50,0,50,0.373139282832,0.697847027076677,0.186569641416,0.613148318070305,TRUE
3,14,1,3,1,0,-25,-25,0.373139282832,0.697847027076677,0.110507825992839,0.613148318070305,TRUE
3,15,1,2,0,0,0,0,0.373139282832,0.697847027076677,0.110507825992839,0.613148318070305,TRUE
3,16,1,4,1,50,0,50,0.373139282832,0.697847027076677,0.110507825992839,0.720134496172034,TRUE
3,17,1,3,1,0,0,0,0.373139282832,0.697847027076677,0.0961644848196633,0.720134496172034,TRUE
3,18,1,1,1,0,-250,-250,-0.193752717050323,0.697847027076677,0.0961644848196633,0.720134496172034,TRUE
3,19,1,1,1,100,0,100,0.20453466094068,0.697847027076677,0.0961644848196633,0.720134496172034,TRUE
3,20,1,1,0,0,0,0,0.20453466094068,0.697847027076677,0.0961644848196633,0.720134496172034,TRUE
3,21,2,1,0,0,0,0,0.20453466094068,0.697847027076677,0.0961644848196633,0.720134496172034,FALSE
3,22,2,2,1,100,0,100,0.20453466094068,0.980409394598665,0.0961644848196633,0.720134496172034,FALSE
3,23,2,3,0,0,0,0,0.20453466094068,0.980409394598665,0.0961644848196633,0.720134496172034,FALSE
3,24,2,4,0,0,0,0,0.20453466094068,0.980409394598665,0.0961644848196633,0.720134496172034,FALSE
